Episode no = 100; won: False; iter_time_steps = 62; Q(s,a) = -0.7413849034986374; score = -441.0; mean_score/100_episodes = -466.51; reward = -429.0; mean_reward/100_episodes = -457.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-12 13:31:01
Episode no = 144900; won: True; iter_time_steps = 128; Q(s,a) = 590.3583214291372; score = 1743.0; mean_score/100_episodes = 1184.05; reward = 1131.0; mean_reward/100_episodes = 711.23; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.57, 2024-12-14 10:55:47
Episode no = 145000; won: False; iter_time_steps = 126; Q(s,a) = 372.49996341239705; score = 895.0; mean_score/100_episodes = 1155.35; reward = 496.0; mean_reward/100_episodes = 701.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-14 10:57:54
Episode no = 145100; won: False; iter_time_steps = 68; Q(s,a) = 202.63785791245954; score = 243.0; mean_score/100_episodes = 1083.25; reward = 155.0; mean_reward/100_episodes = 637.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.5, 2024-12-14 10:59:52
Episode no = 145200; won: True; iter_time_steps = 142; Q(s,a) = 600.7311256542429; score = 1929.0; mean_score/100_episodes = 1119.21; reward = 1157.0; mean_reward/100_episodes = 663.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-14 11:01:55
Episode no = 145300; won: True; iter_time_steps = 139; Q(s,a) = 647.3831581873476; score = 1932.0; mean_score/100_episodes = 1155.34; reward = 1160.0; mean_reward/100_episodes = 694.15; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-14 11:04:03
Episode no = 145400; won: True; iter_time_steps = 145; Q(s,a) = 639.0312893660065; score = 1926.0; mean_score/100_episodes = 1075.04; reward = 1154.0; mean_reward/100_episodes = 641.74; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.47, 2024-12-14 11:06:04
Episode no = 145500; won: True; iter_time_steps = 144; Q(s,a) = 613.7817405496423; score = 1727.0; mean_score/100_episodes = 1198.66; reward = 1104.0; mean_reward/100_episodes = 723.98; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-14 11:08:13
Episode no = 145600; won: True; iter_time_steps = 150; Q(s,a) = 634.4460038157912; score = 1921.0; mean_score/100_episodes = 1264.8; reward = 1098.0; mean_reward/100_episodes = 778.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.62, 2024-12-14 11:10:25
Episode no = 145700; won: True; iter_time_steps = 135; Q(s,a) = 632.9595145843708; score = 2136.0; mean_score/100_episodes = 1121.36; reward = 1204.0; mean_reward/100_episodes = 672.12; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-14 11:12:30
Episode no = 145800; won: False; iter_time_steps = 100; Q(s,a) = 238.0138036383927; score = 971.0; mean_score/100_episodes = 1123.76; reward = 419.0; mean_reward/100_episodes = 680.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.49, 2024-12-14 11:14:41
Episode no = 145900; won: True; iter_time_steps = 138; Q(s,a) = 602.035010282531; score = 1733.0; mean_score/100_episodes = 1140.21; reward = 1110.0; mean_reward/100_episodes = 699.39; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-14 11:16:51
Episode no = 146000; won: True; iter_time_steps = 162; Q(s,a) = 609.3963055565255; score = 1909.0; mean_score/100_episodes = 1165.75; reward = 1115.0; mean_reward/100_episodes = 698.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-14 11:19:02
Episode no = 146100; won: False; iter_time_steps = 76; Q(s,a) = 237.3854407451572; score = 505.0; mean_score/100_episodes = 1217.1; reward = 253.0; mean_reward/100_episodes = 733.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.59, 2024-12-14 11:21:09
Episode no = 146200; won: True; iter_time_steps = 174; Q(s,a) = 639.5990999465188; score = 1897.0; mean_score/100_episodes = 1110.42; reward = 1125.0; mean_reward/100_episodes = 663.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.48, 2024-12-14 11:23:21
Episode no = 146300; won: True; iter_time_steps = 148; Q(s,a) = 636.8019767261734; score = 1923.0; mean_score/100_episodes = 1276.18; reward = 1129.0; mean_reward/100_episodes = 783.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.62, 2024-12-14 11:25:36
Episode no = 146400; won: True; iter_time_steps = 143; Q(s,a) = 641.1535903663961; score = 1928.0; mean_score/100_episodes = 1173.83; reward = 1156.0; mean_reward/100_episodes = 732.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-14 11:27:46
Episode no = 146500; won: False; iter_time_steps = 104; Q(s,a) = 264.0635636308656; score = 757.0; mean_score/100_episodes = 1102.38; reward = 353.0; mean_reward/100_episodes = 667.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-14 11:29:49
Episode no = 146600; won: False; iter_time_steps = 152; Q(s,a) = 241.18444589850765; score = 329.0; mean_score/100_episodes = 1213.62; reward = 258.0; mean_reward/100_episodes = 742.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.62, 2024-12-14 11:31:59
Episode no = 146700; won: True; iter_time_steps = 147; Q(s,a) = 656.1445071587655; score = 1724.0; mean_score/100_episodes = 1181.9; reward = 1112.0; mean_reward/100_episodes = 720.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-14 11:34:06
Episode no = 146800; won: True; iter_time_steps = 137; Q(s,a) = 651.6536668146864; score = 1734.0; mean_score/100_episodes = 1124.67; reward = 1111.0; mean_reward/100_episodes = 660.38; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.5, 2024-12-14 11:36:10
Episode no = 146900; won: True; iter_time_steps = 138; Q(s,a) = 627.6151034751421; score = 1733.0; mean_score/100_episodes = 1138.83; reward = 1121.0; mean_reward/100_episodes = 689.39; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.5, 2024-12-14 11:38:18
Episode no = 147000; won: False; iter_time_steps = 90; Q(s,a) = 234.3048049385621; score = 751.0; mean_score/100_episodes = 1130.99; reward = 356.0; mean_reward/100_episodes = 692.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.48, 2024-12-14 11:40:28
Episode no = 147100; won: False; iter_time_steps = 45; Q(s,a) = 250.1864802456279; score = 176.0; mean_score/100_episodes = 1189.8; reward = -101.0; mean_reward/100_episodes = 713.72; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-14 11:42:37
Episode no = 147200; won: False; iter_time_steps = 17; Q(s,a) = 205.02992951575152; score = -376.0; mean_score/100_episodes = 1164.47; reward = -362.0; mean_reward/100_episodes = 696.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-14 11:44:43
Episode no = 147300; won: False; iter_time_steps = 112; Q(s,a) = 247.77197097231007; score = 839.0; mean_score/100_episodes = 1232.62; reward = 444.0; mean_reward/100_episodes = 742.39; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-14 11:46:55
Episode no = 147400; won: True; iter_time_steps = 138; Q(s,a) = 671.5479363518022; score = 1533.0; mean_score/100_episodes = 1243.0; reward = 1059.0; mean_reward/100_episodes = 758.82; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-14 11:49:09
Episode no = 147500; won: False; iter_time_steps = 153; Q(s,a) = 415.3039344626463; score = 658.0; mean_score/100_episodes = 1174.01; reward = 440.0; mean_reward/100_episodes = 712.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-14 11:51:17
Episode no = 147600; won: False; iter_time_steps = 91; Q(s,a) = 227.18636575886845; score = 480.0; mean_score/100_episodes = 1144.69; reward = 216.0; mean_reward/100_episodes = 687.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-14 11:53:20
Episode no = 147700; won: True; iter_time_steps = 136; Q(s,a) = 659.2362402645191; score = 1935.0; mean_score/100_episodes = 1166.55; reward = 1152.0; mean_reward/100_episodes = 714.11; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-14 11:55:31
Episode no = 147800; won: False; iter_time_steps = 19; Q(s,a) = 205.25393832090342; score = -358.0; mean_score/100_episodes = 1022.55; reward = -342.0; mean_reward/100_episodes = 620.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.44, 2024-12-14 11:57:39
Episode no = 147900; won: False; iter_time_steps = 108; Q(s,a) = 239.65602427096422; score = 1013.0; mean_score/100_episodes = 1102.17; reward = 477.0; mean_reward/100_episodes = 667.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-14 11:59:45
Episode no = 148000; won: False; iter_time_steps = 143; Q(s,a) = 521.3950061493803; score = 708.0; mean_score/100_episodes = 1204.41; reward = 483.0; mean_reward/100_episodes = 733.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.6, 2024-12-14 12:01:53
Episode no = 148100; won: False; iter_time_steps = 50; Q(s,a) = 240.72104112072444; score = -29.0; mean_score/100_episodes = 1138.64; reward = -146.0; mean_reward/100_episodes = 694.28; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.54, 2024-12-14 12:04:08
Episode no = 148200; won: True; iter_time_steps = 149; Q(s,a) = 672.1085883223299; score = 1722.0; mean_score/100_episodes = 1237.3; reward = 1110.0; mean_reward/100_episodes = 750.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-14 12:06:19
Episode no = 148300; won: False; iter_time_steps = 54; Q(s,a) = 235.3464428812401; score = 97.0; mean_score/100_episodes = 1071.15; reward = -18.0; mean_reward/100_episodes = 630.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.46, 2024-12-14 12:08:19
Episode no = 148400; won: False; iter_time_steps = 122; Q(s,a) = 394.23217348274227; score = 689.0; mean_score/100_episodes = 1109.78; reward = 471.0; mean_reward/100_episodes = 680.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.49, 2024-12-14 12:10:27
Episode no = 148500; won: True; iter_time_steps = 165; Q(s,a) = 633.1521160217366; score = 1506.0; mean_score/100_episodes = 1148.28; reward = 1054.0; mean_reward/100_episodes = 704.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-14 12:12:35
Episode no = 148600; won: True; iter_time_steps = 134; Q(s,a) = 655.0072872886411; score = 1337.0; mean_score/100_episodes = 1233.79; reward = 1034.0; mean_reward/100_episodes = 751.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.59, 2024-12-14 12:14:45
Episode no = 148700; won: False; iter_time_steps = 88; Q(s,a) = 238.9261158345583; score = 743.0; mean_score/100_episodes = 1001.44; reward = 347.0; mean_reward/100_episodes = 593.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.45, 2024-12-14 12:16:43
Episode no = 148800; won: True; iter_time_steps = 173; Q(s,a) = 632.0708814660366; score = 2098.0; mean_score/100_episodes = 1113.54; reward = 1166.0; mean_reward/100_episodes = 665.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-14 12:18:50
Episode no = 148900; won: False; iter_time_steps = 88; Q(s,a) = 246.75511734422963; score = 683.0; mean_score/100_episodes = 1242.86; reward = 281.0; mean_reward/100_episodes = 744.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.57, 2024-12-14 12:21:03
Episode no = 149000; won: False; iter_time_steps = 108; Q(s,a) = 254.83990788206867; score = 393.0; mean_score/100_episodes = 1128.75; reward = 313.0; mean_reward/100_episodes = 688.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-14 12:23:07
Episode no = 149100; won: True; iter_time_steps = 156; Q(s,a) = 647.2426603052671; score = 1915.0; mean_score/100_episodes = 1210.55; reward = 1121.0; mean_reward/100_episodes = 734.17; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.57, 2024-12-14 12:25:17
Episode no = 149200; won: False; iter_time_steps = 69; Q(s,a) = 243.04748697587314; score = 392.0; mean_score/100_episodes = 1162.44; reward = 128.0; mean_reward/100_episodes = 721.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-14 12:27:27
Episode no = 149300; won: True; iter_time_steps = 138; Q(s,a) = 660.6904366285654; score = 1533.0; mean_score/100_episodes = 1190.12; reward = 1070.0; mean_reward/100_episodes = 723.71; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-14 12:29:38
Episode no = 149400; won: True; iter_time_steps = 135; Q(s,a) = 658.2635714528204; score = 1936.0; mean_score/100_episodes = 1215.65; reward = 1153.0; mean_reward/100_episodes = 738.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.57, 2024-12-14 12:31:51
Episode no = 149500; won: False; iter_time_steps = 114; Q(s,a) = 213.53229418366473; score = 447.0; mean_score/100_episodes = 1142.04; reward = 384.0; mean_reward/100_episodes = 694.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-14 12:34:00
Episode no = 149600; won: False; iter_time_steps = 109; Q(s,a) = 234.82759136194352; score = 712.0; mean_score/100_episodes = 1059.98; reward = 275.0; mean_reward/100_episodes = 645.94; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.45, 2024-12-14 12:36:09
Episode no = 149700; won: True; iter_time_steps = 141; Q(s,a) = 624.3449872289875; score = 1730.0; mean_score/100_episodes = 1204.08; reward = 1107.0; mean_reward/100_episodes = 719.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.57, 2024-12-14 12:38:16
Episode no = 149800; won: True; iter_time_steps = 138; Q(s,a) = 640.2150681492859; score = 1933.0; mean_score/100_episodes = 1144.05; reward = 1161.0; mean_reward/100_episodes = 690.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-14 12:40:23
Episode no = 149900; won: True; iter_time_steps = 135; Q(s,a) = 654.6426920867193; score = 1736.0; mean_score/100_episodes = 1235.35; reward = 1113.0; mean_reward/100_episodes = 749.93; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-14 12:42:33
Episode no = 150000; won: True; iter_time_steps = 161; Q(s,a) = 585.6340338027919; score = 1710.0; mean_score/100_episodes = 1200.57; reward = 1076.0; mean_reward/100_episodes = 728.13; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-14 12:44:41
Episode no = 150100; won: True; iter_time_steps = 158; Q(s,a) = 563.1117617038315; score = 1713.0; mean_score/100_episodes = 1185.02; reward = 1090.0; mean_reward/100_episodes = 711.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-14 12:46:44
Episode no = 150200; won: False; iter_time_steps = 102; Q(s,a) = 230.3476729866623; score = 799.0; mean_score/100_episodes = 1152.19; reward = 399.0; mean_reward/100_episodes = 681.38; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-14 12:48:46
Episode no = 150300; won: True; iter_time_steps = 144; Q(s,a) = 623.8927347252362; score = 1727.0; mean_score/100_episodes = 1149.91; reward = 1104.0; mean_reward/100_episodes = 705.96; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-14 12:50:58
Episode no = 150400; won: False; iter_time_steps = 119; Q(s,a) = 247.20451852673008; score = 622.0; mean_score/100_episodes = 1133.38; reward = 397.0; mean_reward/100_episodes = 695.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-14 12:53:09
Episode no = 150500; won: False; iter_time_steps = 76; Q(s,a) = 220.15608703025387; score = 155.0; mean_score/100_episodes = 976.61; reward = 59.0; mean_reward/100_episodes = 592.76; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.48, 2024-12-14 12:55:08
Episode no = 150600; won: False; iter_time_steps = 127; Q(s,a) = 323.7192340703338; score = 684.0; mean_score/100_episodes = 1078.34; reward = 455.0; mean_reward/100_episodes = 648.73; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.5, 2024-12-14 12:57:10
Episode no = 150700; won: False; iter_time_steps = 59; Q(s,a) = 223.99527615093282; score = 92.0; mean_score/100_episodes = 1219.08; reward = -23.0; mean_reward/100_episodes = 741.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.57, 2024-12-14 12:59:15
Episode no = 150800; won: True; iter_time_steps = 144; Q(s,a) = 647.5968783308354; score = 1927.0; mean_score/100_episodes = 999.14; reward = 1166.0; mean_reward/100_episodes = 601.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.45, 2024-12-14 13:01:15
Episode no = 150900; won: False; iter_time_steps = 70; Q(s,a) = 236.86579398070378; score = 341.0; mean_score/100_episodes = 1226.34; reward = 83.0; mean_reward/100_episodes = 744.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-14 13:03:25
Episode no = 151000; won: True; iter_time_steps = 146; Q(s,a) = 615.5892790156046; score = 1725.0; mean_score/100_episodes = 1145.62; reward = 1102.0; mean_reward/100_episodes = 684.61; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-14 13:05:32
Episode no = 151100; won: False; iter_time_steps = 101; Q(s,a) = 251.2172251927552; score = 770.0; mean_score/100_episodes = 1124.62; reward = 367.0; mean_reward/100_episodes = 666.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.48, 2024-12-14 13:07:40
Episode no = 151200; won: False; iter_time_steps = 108; Q(s,a) = 274.3401822578245; score = 853.0; mean_score/100_episodes = 1138.04; reward = 459.0; mean_reward/100_episodes = 688.77; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-14 13:09:50
Episode no = 151300; won: True; iter_time_steps = 154; Q(s,a) = 646.5865782661051; score = 1517.0; mean_score/100_episodes = 1211.32; reward = 1065.0; mean_reward/100_episodes = 745.11; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.57, 2024-12-14 13:12:05
Episode no = 151400; won: False; iter_time_steps = 93; Q(s,a) = 232.10751186121482; score = 768.0; mean_score/100_episodes = 1155.03; reward = 375.0; mean_reward/100_episodes = 707.71; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.54, 2024-12-14 13:14:16
Episode no = 151500; won: True; iter_time_steps = 143; Q(s,a) = 603.0389893577714; score = 1928.0; mean_score/100_episodes = 1207.23; reward = 1156.0; mean_reward/100_episodes = 732.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-14 13:16:29
Episode no = 151600; won: False; iter_time_steps = 89; Q(s,a) = 229.59022337273512; score = 672.0; mean_score/100_episodes = 1110.58; reward = 280.0; mean_reward/100_episodes = 672.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-14 13:18:33
Episode no = 151700; won: False; iter_time_steps = 137; Q(s,a) = 300.37726752570904; score = 524.0; mean_score/100_episodes = 926.59; reward = 460.0; mean_reward/100_episodes = 550.67; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.39, 2024-12-14 13:20:29
Episode no = 151800; won: False; iter_time_steps = 111; Q(s,a) = 229.56853631389998; score = 630.0; mean_score/100_episodes = 1115.44; reward = 394.0; mean_reward/100_episodes = 669.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.48, 2024-12-14 13:22:37
Episode no = 151900; won: True; iter_time_steps = 161; Q(s,a) = 621.0075275285416; score = 1710.0; mean_score/100_episodes = 1074.19; reward = 1098.0; mean_reward/100_episodes = 646.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.5, 2024-12-14 13:24:40
Episode no = 152000; won: False; iter_time_steps = 99; Q(s,a) = 241.8125081834382; score = 782.0; mean_score/100_episodes = 1130.98; reward = 340.0; mean_reward/100_episodes = 679.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-14 13:26:45
Episode no = 152100; won: False; iter_time_steps = 78; Q(s,a) = 233.8049094756636; score = 473.0; mean_score/100_episodes = 1012.82; reward = 229.0; mean_reward/100_episodes = 611.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.45, 2024-12-14 13:28:47
Episode no = 152200; won: True; iter_time_steps = 171; Q(s,a) = 553.9651963938098; score = 1900.0; mean_score/100_episodes = 1064.94; reward = 1128.0; mean_reward/100_episodes = 637.18; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.5, 2024-12-14 13:30:49
Episode no = 152300; won: True; iter_time_steps = 137; Q(s,a) = 608.3243503812391; score = 1734.0; mean_score/100_episodes = 1187.58; reward = 1111.0; mean_reward/100_episodes = 734.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-14 13:33:02
Episode no = 152400; won: True; iter_time_steps = 151; Q(s,a) = 593.4425844489249; score = 1520.0; mean_score/100_episodes = 1061.69; reward = 1057.0; mean_reward/100_episodes = 646.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.48, 2024-12-14 13:35:05
Episode no = 152500; won: True; iter_time_steps = 151; Q(s,a) = 615.6638261601835; score = 1720.0; mean_score/100_episodes = 1147.81; reward = 1108.0; mean_reward/100_episodes = 701.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.54, 2024-12-14 13:37:14
Episode no = 152600; won: True; iter_time_steps = 142; Q(s,a) = 628.3353342235573; score = 1729.0; mean_score/100_episodes = 1110.1; reward = 1106.0; mean_reward/100_episodes = 682.16; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-14 13:39:23
Episode no = 152700; won: False; iter_time_steps = 98; Q(s,a) = 236.60211613693716; score = 573.0; mean_score/100_episodes = 1147.2; reward = 341.0; mean_reward/100_episodes = 688.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-14 13:41:30
Episode no = 152800; won: True; iter_time_steps = 154; Q(s,a) = 638.3501427816524; score = 1917.0; mean_score/100_episodes = 1174.91; reward = 1156.0; mean_reward/100_episodes = 719.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-14 13:43:38
Episode no = 152900; won: False; iter_time_steps = 34; Q(s,a) = 246.84454251497002; score = -73.0; mean_score/100_episodes = 1166.64; reward = -185.0; mean_reward/100_episodes = 707.38; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-14 13:45:50
