Episode no = 100; won: False; iter_time_steps = 10; Q(s,a) = -0.14954057989401956; score = -509.0; mean_score/100_episodes = -509.04; reward = -509.0; mean_reward/100_episodes = -508.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-10 14:19:41
Episode no = 82600; won: True; iter_time_steps = 25; Q(s,a) = 299.9924464266513; score = 496.0; mean_score/100_episodes = 248.33; reward = 87.0; mean_reward/100_episodes = -58.07; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-10 17:31:16
Episode no = 82700; won: True; iter_time_steps = 18; Q(s,a) = 339.6855894787679; score = 503.0; mean_score/100_episodes = 359.87; reward = 94.0; mean_reward/100_episodes = 8.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-10 17:31:31
Episode no = 82800; won: True; iter_time_steps = 28; Q(s,a) = 281.99731498039705; score = 493.0; mean_score/100_episodes = 340.5; reward = 84.0; mean_reward/100_episodes = -2.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-10 17:31:45
Episode no = 82900; won: True; iter_time_steps = 16; Q(s,a) = 368.26596253637575; score = 505.0; mean_score/100_episodes = 350.04; reward = 96.0; mean_reward/100_episodes = 2.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-10 17:31:59
Episode no = 83000; won: True; iter_time_steps = 18; Q(s,a) = 366.8785558233129; score = 503.0; mean_score/100_episodes = 399.62; reward = 94.0; mean_reward/100_episodes = 31.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.9, 2024-12-10 17:32:13
Episode no = 83100; won: True; iter_time_steps = 18; Q(s,a) = 314.5176717097386; score = 503.0; mean_score/100_episodes = 369.68; reward = 94.0; mean_reward/100_episodes = 13.96; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-10 17:32:28
Episode no = 83200; won: True; iter_time_steps = 23; Q(s,a) = 336.7950501253822; score = 498.0; mean_score/100_episodes = 359.78; reward = 89.0; mean_reward/100_episodes = 8.15; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-10 17:32:42
Episode no = 83300; won: True; iter_time_steps = 18; Q(s,a) = 366.7730049113516; score = 503.0; mean_score/100_episodes = 339.93; reward = 94.0; mean_reward/100_episodes = -3.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-10 17:32:56
Episode no = 83400; won: True; iter_time_steps = 17; Q(s,a) = 340.769667856765; score = 504.0; mean_score/100_episodes = 349.5; reward = 95.0; mean_reward/100_episodes = 2.0; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-10 17:33:11
Episode no = 83500; won: True; iter_time_steps = 21; Q(s,a) = 338.0887425594045; score = 500.0; mean_score/100_episodes = 298.95; reward = 91.0; mean_reward/100_episodes = -28.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-10 17:33:25
Episode no = 83600; won: True; iter_time_steps = 17; Q(s,a) = 347.82738031872634; score = 504.0; mean_score/100_episodes = 237.46; reward = 95.0; mean_reward/100_episodes = -64.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-10 17:33:40
Episode no = 83700; won: True; iter_time_steps = 19; Q(s,a) = 287.88561009173435; score = 502.0; mean_score/100_episodes = 297.92; reward = 93.0; mean_reward/100_episodes = -29.12; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-10 17:33:55
Episode no = 83800; won: True; iter_time_steps = 21; Q(s,a) = 319.2140793862567; score = 500.0; mean_score/100_episodes = 299.71; reward = 91.0; mean_reward/100_episodes = -27.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-10 17:34:09
Episode no = 83900; won: True; iter_time_steps = 31; Q(s,a) = 349.57491036928184; score = 490.0; mean_score/100_episodes = 329.39; reward = 81.0; mean_reward/100_episodes = -9.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-10 17:34:24
Episode no = 84000; won: False; iter_time_steps = 16; Q(s,a) = 247.929017162431; score = -505.0; mean_score/100_episodes = 359.75; reward = -504.0; mean_reward/100_episodes = 8.13; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-10 17:34:38
Episode no = 84100; won: True; iter_time_steps = 24; Q(s,a) = 335.533408024344; score = 497.0; mean_score/100_episodes = 280.4; reward = 88.0; mean_reward/100_episodes = -38.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-10 17:34:52
Episode no = 84200; won: True; iter_time_steps = 17; Q(s,a) = 312.5568209313682; score = 504.0; mean_score/100_episodes = 279.65; reward = 95.0; mean_reward/100_episodes = -39.17; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-10 17:35:05
Episode no = 84300; won: False; iter_time_steps = 15; Q(s,a) = 141.27695784095275; score = -504.0; mean_score/100_episodes = 289.12; reward = -503.0; mean_reward/100_episodes = -33.82; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-10 17:35:20
Episode no = 84400; won: True; iter_time_steps = 20; Q(s,a) = 288.6915392289433; score = 501.0; mean_score/100_episodes = 309.6; reward = 92.0; mean_reward/100_episodes = -21.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-10 17:35:34
Episode no = 84500; won: True; iter_time_steps = 18; Q(s,a) = 355.10812615336425; score = 503.0; mean_score/100_episodes = 329.42; reward = 94.0; mean_reward/100_episodes = -9.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-10 17:35:48
Episode no = 84600; won: True; iter_time_steps = 24; Q(s,a) = 341.2805092536377; score = 497.0; mean_score/100_episodes = 360.25; reward = 88.0; mean_reward/100_episodes = 8.74; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-10 17:36:02
Episode no = 84700; won: True; iter_time_steps = 24; Q(s,a) = 324.1614118892947; score = 497.0; mean_score/100_episodes = 238.16; reward = 88.0; mean_reward/100_episodes = -64.25; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-10 17:36:17
Episode no = 84800; won: True; iter_time_steps = 18; Q(s,a) = 366.0439278092925; score = 503.0; mean_score/100_episodes = 299.42; reward = 94.0; mean_reward/100_episodes = -27.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-10 17:36:31
Episode no = 84900; won: False; iter_time_steps = 14; Q(s,a) = 116.13181773114428; score = -503.0; mean_score/100_episodes = 349.71; reward = -502.0; mean_reward/100_episodes = 2.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-10 17:36:46
Episode no = 85000; won: True; iter_time_steps = 19; Q(s,a) = 298.9284856505851; score = 502.0; mean_score/100_episodes = 289.26; reward = 93.0; mean_reward/100_episodes = -33.55; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-10 17:37:00
Episode no = 85100; won: False; iter_time_steps = 16; Q(s,a) = 286.7896162836738; score = -505.0; mean_score/100_episodes = 349.8; reward = -504.0; mean_reward/100_episodes = 2.28; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-10 17:37:14
Episode no = 85200; won: True; iter_time_steps = 16; Q(s,a) = 402.8665209378488; score = 505.0; mean_score/100_episodes = 370.05; reward = 96.0; mean_reward/100_episodes = 14.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-10 17:37:29
Episode no = 85300; won: True; iter_time_steps = 18; Q(s,a) = 329.84570932124217; score = 503.0; mean_score/100_episodes = 420.55; reward = 94.0; mean_reward/100_episodes = 44.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.92, 2024-12-10 17:37:43
Episode no = 85400; won: True; iter_time_steps = 23; Q(s,a) = 359.96646511184974; score = 498.0; mean_score/100_episodes = 288.98; reward = 89.0; mean_reward/100_episodes = -33.96; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-10 17:37:57
Episode no = 85500; won: False; iter_time_steps = 29; Q(s,a) = 232.070797950264; score = -518.0; mean_score/100_episodes = 299.6; reward = -517.0; mean_reward/100_episodes = -27.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-10 17:38:11
Episode no = 85600; won: True; iter_time_steps = 18; Q(s,a) = 368.68242781435407; score = 503.0; mean_score/100_episodes = 380.67; reward = 94.0; mean_reward/100_episodes = 20.85; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.88, 2024-12-10 17:38:25
Episode no = 85700; won: True; iter_time_steps = 17; Q(s,a) = 387.3010181929925; score = 504.0; mean_score/100_episodes = 348.49; reward = 95.0; mean_reward/100_episodes = 0.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-10 17:38:40
Episode no = 85800; won: True; iter_time_steps = 21; Q(s,a) = 242.4337237389397; score = 500.0; mean_score/100_episodes = 349.6; reward = 91.0; mean_reward/100_episodes = 2.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-10 17:38:54
Episode no = 85900; won: True; iter_time_steps = 24; Q(s,a) = 283.9739790107407; score = 497.0; mean_score/100_episodes = 339.43; reward = 88.0; mean_reward/100_episodes = -3.98; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-10 17:39:09
Episode no = 86000; won: True; iter_time_steps = 15; Q(s,a) = 345.1350836284055; score = 506.0; mean_score/100_episodes = 279.84; reward = 97.0; mean_reward/100_episodes = -38.98; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-10 17:39:23
Episode no = 86100; won: False; iter_time_steps = 16; Q(s,a) = 329.73756127314414; score = -505.0; mean_score/100_episodes = 259.31; reward = -504.0; mean_reward/100_episodes = -51.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-10 17:39:36
Episode no = 86200; won: True; iter_time_steps = 18; Q(s,a) = 367.7283955143696; score = 503.0; mean_score/100_episodes = 299.11; reward = 94.0; mean_reward/100_episodes = -27.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-10 17:39:51
Episode no = 86300; won: True; iter_time_steps = 18; Q(s,a) = 354.956327070674; score = 503.0; mean_score/100_episodes = 359.7; reward = 94.0; mean_reward/100_episodes = 8.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-10 17:40:05
Episode no = 86400; won: True; iter_time_steps = 19; Q(s,a) = 366.72397851086606; score = 502.0; mean_score/100_episodes = 298.74; reward = 93.0; mean_reward/100_episodes = -28.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-10 17:40:20
Episode no = 86500; won: True; iter_time_steps = 17; Q(s,a) = 385.7154917344148; score = 504.0; mean_score/100_episodes = 238.12; reward = 95.0; mean_reward/100_episodes = -64.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-10 17:40:35
Episode no = 86600; won: False; iter_time_steps = 15; Q(s,a) = 127.63483772516142; score = -504.0; mean_score/100_episodes = 329.61; reward = -503.0; mean_reward/100_episodes = -9.71; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-10 17:40:49
Episode no = 86700; won: False; iter_time_steps = 14; Q(s,a) = 234.9484698367392; score = -503.0; mean_score/100_episodes = 289.32; reward = -502.0; mean_reward/100_episodes = -33.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-10 17:41:03
Episode no = 86800; won: True; iter_time_steps = 20; Q(s,a) = 260.6974547477097; score = 501.0; mean_score/100_episodes = 339.78; reward = 92.0; mean_reward/100_episodes = -3.66; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-10 17:41:17
Episode no = 86900; won: True; iter_time_steps = 18; Q(s,a) = 375.4193429907758; score = 503.0; mean_score/100_episodes = 227.2; reward = 94.0; mean_reward/100_episodes = -71.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.73, 2024-12-10 17:41:32
Episode no = 87000; won: False; iter_time_steps = 13; Q(s,a) = 121.50607300182476; score = -502.0; mean_score/100_episodes = 238.3; reward = -501.0; mean_reward/100_episodes = -64.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-10 17:41:47
Episode no = 87100; won: True; iter_time_steps = 19; Q(s,a) = 364.4157552901978; score = 502.0; mean_score/100_episodes = 289.07; reward = 93.0; mean_reward/100_episodes = -33.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-10 17:42:00
Episode no = 87200; won: False; iter_time_steps = 13; Q(s,a) = 161.25972484352306; score = -502.0; mean_score/100_episodes = 259.81; reward = -501.0; mean_reward/100_episodes = -50.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-10 17:42:14
Episode no = 87300; won: True; iter_time_steps = 18; Q(s,a) = 390.56188630729145; score = 503.0; mean_score/100_episodes = 217.58; reward = 94.0; mean_reward/100_episodes = -76.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.72, 2024-12-10 17:42:29
Episode no = 87400; won: True; iter_time_steps = 31; Q(s,a) = 367.2270788734213; score = 490.0; mean_score/100_episodes = 268.31; reward = 81.0; mean_reward/100_episodes = -46.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-10 17:42:44
Episode no = 87500; won: True; iter_time_steps = 25; Q(s,a) = 207.43235673168618; score = 496.0; mean_score/100_episodes = 267.36; reward = 87.0; mean_reward/100_episodes = -47.25; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-10 17:43:00
Episode no = 87600; won: True; iter_time_steps = 17; Q(s,a) = 409.1237189062611; score = 504.0; mean_score/100_episodes = 268.36; reward = 95.0; mean_reward/100_episodes = -46.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-10 17:43:14
Episode no = 87700; won: True; iter_time_steps = 20; Q(s,a) = 324.70641102797066; score = 501.0; mean_score/100_episodes = 329.06; reward = 92.0; mean_reward/100_episodes = -10.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-10 17:43:29
Episode no = 87800; won: True; iter_time_steps = 23; Q(s,a) = 352.64632927498997; score = 498.0; mean_score/100_episodes = 369.64; reward = 89.0; mean_reward/100_episodes = 13.93; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-10 17:43:44
Episode no = 87900; won: True; iter_time_steps = 43; Q(s,a) = 367.276965080596; score = 478.0; mean_score/100_episodes = 329.11; reward = 69.0; mean_reward/100_episodes = -10.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-10 17:43:59
Episode no = 88000; won: True; iter_time_steps = 16; Q(s,a) = 335.61962045134925; score = 505.0; mean_score/100_episodes = 318.15; reward = 96.0; mean_reward/100_episodes = -17.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-10 17:44:14
Episode no = 88100; won: False; iter_time_steps = 13; Q(s,a) = 107.87451916169532; score = -512.0; mean_score/100_episodes = 348.48; reward = -512.0; mean_reward/100_episodes = 0.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-10 17:44:30
Episode no = 88200; won: True; iter_time_steps = 19; Q(s,a) = 415.6521858371601; score = 502.0; mean_score/100_episodes = 319.55; reward = 93.0; mean_reward/100_episodes = -15.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-10 17:44:44
Episode no = 88300; won: True; iter_time_steps = 18; Q(s,a) = 392.2710298082569; score = 503.0; mean_score/100_episodes = 289.07; reward = 94.0; mean_reward/100_episodes = -33.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-10 17:44:58
Episode no = 88400; won: True; iter_time_steps = 22; Q(s,a) = 342.71542115557537; score = 499.0; mean_score/100_episodes = 206.79; reward = 90.0; mean_reward/100_episodes = -83.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.71, 2024-12-10 17:45:13
Episode no = 88500; won: True; iter_time_steps = 19; Q(s,a) = 288.48779079486275; score = 502.0; mean_score/100_episodes = 267.78; reward = 93.0; mean_reward/100_episodes = -46.83; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-10 17:45:29
Episode no = 88600; won: False; iter_time_steps = 25; Q(s,a) = 123.95841644785399; score = -514.0; mean_score/100_episodes = 328.07; reward = -513.0; mean_reward/100_episodes = -11.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-10 17:45:45
Episode no = 88700; won: True; iter_time_steps = 18; Q(s,a) = 406.94493411331183; score = 503.0; mean_score/100_episodes = 227.56; reward = 94.0; mean_reward/100_episodes = -70.77; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.73, 2024-12-10 17:46:00
Episode no = 88800; won: True; iter_time_steps = 23; Q(s,a) = 389.15994748851637; score = 498.0; mean_score/100_episodes = 299.21; reward = 89.0; mean_reward/100_episodes = -27.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-10 17:46:13
Episode no = 88900; won: False; iter_time_steps = 13; Q(s,a) = 171.6877636957217; score = -502.0; mean_score/100_episodes = 227.64; reward = -501.0; mean_reward/100_episodes = -70.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.73, 2024-12-10 17:46:28
Episode no = 89000; won: True; iter_time_steps = 28; Q(s,a) = 348.389946950753; score = 493.0; mean_score/100_episodes = 379.18; reward = 84.0; mean_reward/100_episodes = 19.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.88, 2024-12-10 17:46:43
Episode no = 89100; won: True; iter_time_steps = 18; Q(s,a) = 418.61435260742684; score = 503.0; mean_score/100_episodes = 339.39; reward = 94.0; mean_reward/100_episodes = -4.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-10 17:46:57
Episode no = 89200; won: True; iter_time_steps = 18; Q(s,a) = 407.44357337021626; score = 503.0; mean_score/100_episodes = 288.13; reward = 94.0; mean_reward/100_episodes = -34.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-10 17:47:13
Episode no = 89300; won: True; iter_time_steps = 18; Q(s,a) = 388.0606225090623; score = 503.0; mean_score/100_episodes = 268.93; reward = 94.0; mean_reward/100_episodes = -45.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-10 17:47:27
Episode no = 89400; won: True; iter_time_steps = 18; Q(s,a) = 412.75754258967663; score = 503.0; mean_score/100_episodes = 339.45; reward = 94.0; mean_reward/100_episodes = -3.96; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-10 17:47:41
Episode no = 89500; won: True; iter_time_steps = 20; Q(s,a) = 270.69158561068826; score = 501.0; mean_score/100_episodes = 287.64; reward = 92.0; mean_reward/100_episodes = -35.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-10 17:47:57
Episode no = 89600; won: True; iter_time_steps = 20; Q(s,a) = 300.70497352424053; score = 501.0; mean_score/100_episodes = 289.02; reward = 92.0; mean_reward/100_episodes = -33.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-10 17:48:11
Episode no = 89700; won: True; iter_time_steps = 17; Q(s,a) = 398.3566659802566; score = 504.0; mean_score/100_episodes = 289.51; reward = 95.0; mean_reward/100_episodes = -33.39; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-10 17:48:25
Episode no = 89800; won: True; iter_time_steps = 23; Q(s,a) = 424.12840483963276; score = 498.0; mean_score/100_episodes = 258.44; reward = 89.0; mean_reward/100_episodes = -52.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-10 17:48:40
Episode no = 89900; won: True; iter_time_steps = 16; Q(s,a) = 418.53651578042036; score = 505.0; mean_score/100_episodes = 328.89; reward = 96.0; mean_reward/100_episodes = -10.46; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-10 17:48:54
Episode no = 90000; won: True; iter_time_steps = 17; Q(s,a) = 415.0510788484084; score = 504.0; mean_score/100_episodes = 237.41; reward = 95.0; mean_reward/100_episodes = -64.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-10 17:49:09
Episode no = 90100; won: True; iter_time_steps = 16; Q(s,a) = 425.44388557582664; score = 505.0; mean_score/100_episodes = 299.87; reward = 96.0; mean_reward/100_episodes = -27.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-10 17:49:23
Episode no = 90200; won: True; iter_time_steps = 17; Q(s,a) = 392.1027873385042; score = 504.0; mean_score/100_episodes = 329.24; reward = 95.0; mean_reward/100_episodes = -10.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-10 17:49:37
Episode no = 90300; won: False; iter_time_steps = 15; Q(s,a) = 269.8519963705223; score = -504.0; mean_score/100_episodes = 258.59; reward = -503.0; mean_reward/100_episodes = -51.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-10 17:49:52
Episode no = 90400; won: False; iter_time_steps = 13; Q(s,a) = 224.30906906408433; score = -502.0; mean_score/100_episodes = 278.36; reward = -501.0; mean_reward/100_episodes = -40.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-10 17:50:07
Episode no = 90500; won: True; iter_time_steps = 25; Q(s,a) = 247.26589529759949; score = 496.0; mean_score/100_episodes = 278.66; reward = 87.0; mean_reward/100_episodes = -40.18; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-10 17:50:21
Episode no = 90600; won: True; iter_time_steps = 16; Q(s,a) = 416.09558164162644; score = 505.0; mean_score/100_episodes = 390.54; reward = 96.0; mean_reward/100_episodes = 26.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.89, 2024-12-10 17:50:35
Episode no = 90700; won: True; iter_time_steps = 18; Q(s,a) = 415.0974978984152; score = 503.0; mean_score/100_episodes = 349.62; reward = 94.0; mean_reward/100_episodes = 2.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-10 17:50:50
