Episode no = 100; won: False; iter_time_steps = 278; Q(s,a) = -0.8447302828915649; score = -567.0; mean_score/100_episodes = -526.07; reward = -546.0; mean_reward/100_episodes = -521.13; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-10 02:00:52
Episode no = 24300; won: True; iter_time_steps = 269; Q(s,a) = 382.05931839689396; score = 2002.0; mean_score/100_episodes = 1330.96; reward = 1081.0; mean_reward/100_episodes = 827.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.7, 2024-12-10 14:22:08
Episode no = 24400; won: False; iter_time_steps = 173; Q(s,a) = 166.78919844374485; score = 1058.0; mean_score/100_episodes = 1430.25; reward = 544.0; mean_reward/100_episodes = 879.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-10 14:24:50
Episode no = 24500; won: True; iter_time_steps = 159; Q(s,a) = 440.7057429519663; score = 1712.0; mean_score/100_episodes = 1445.39; reward = 1100.0; mean_reward/100_episodes = 874.25; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.7, 2024-12-10 14:27:33
Episode no = 24600; won: False; iter_time_steps = 64; Q(s,a) = 150.71689748902728; score = -33.0; mean_score/100_episodes = 1470.6; reward = 20.0; mean_reward/100_episodes = 874.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.73, 2024-12-10 14:30:01
Episode no = 24700; won: False; iter_time_steps = 137; Q(s,a) = 190.8575433771058; score = 1034.0; mean_score/100_episodes = 1365.4; reward = 514.0; mean_reward/100_episodes = 829.65; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.69, 2024-12-10 14:32:41
Episode no = 24800; won: True; iter_time_steps = 169; Q(s,a) = 370.06562669133666; score = 1902.0; mean_score/100_episodes = 1359.53; reward = 1152.0; mean_reward/100_episodes = 823.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.68, 2024-12-10 14:35:23
Episode no = 24900; won: False; iter_time_steps = 149; Q(s,a) = 153.8550395280215; score = 442.0; mean_score/100_episodes = 1304.06; reward = 371.0; mean_reward/100_episodes = 791.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.65, 2024-12-10 14:38:00
Episode no = 25000; won: True; iter_time_steps = 177; Q(s,a) = 369.1974358836827; score = 1894.0; mean_score/100_episodes = 1330.78; reward = 1111.0; mean_reward/100_episodes = 803.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.66, 2024-12-10 14:40:27
Episode no = 25100; won: True; iter_time_steps = 340; Q(s,a) = 325.50551086020465; score = 1331.0; mean_score/100_episodes = 1260.79; reward = 879.0; mean_reward/100_episodes = 762.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.63, 2024-12-10 14:42:59
Episode no = 25200; won: False; iter_time_steps = 77; Q(s,a) = 156.3384881646878; score = 44.0; mean_score/100_episodes = 1317.9; reward = 117.0; mean_reward/100_episodes = 790.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.67, 2024-12-10 14:45:54
Episode no = 25300; won: False; iter_time_steps = 149; Q(s,a) = 154.77611966638042; score = 1062.0; mean_score/100_episodes = 1364.88; reward = 495.0; mean_reward/100_episodes = 800.93; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.64, 2024-12-10 14:48:38
Episode no = 25400; won: True; iter_time_steps = 184; Q(s,a) = 426.8025772947251; score = 1887.0; mean_score/100_episodes = 1342.35; reward = 1115.0; mean_reward/100_episodes = 786.0; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.66, 2024-12-10 14:51:25
Episode no = 25500; won: True; iter_time_steps = 213; Q(s,a) = 421.7600210826087; score = 1858.0; mean_score/100_episodes = 1288.01; reward = 1086.0; mean_reward/100_episodes = 778.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.65, 2024-12-10 14:54:00
Episode no = 25600; won: True; iter_time_steps = 160; Q(s,a) = 424.8660793650469; score = 2111.0; mean_score/100_episodes = 1231.35; reward = 1212.0; mean_reward/100_episodes = 733.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.62, 2024-12-10 14:56:39
Episode no = 25700; won: True; iter_time_steps = 194; Q(s,a) = 389.08050934649265; score = 2077.0; mean_score/100_episodes = 1371.05; reward = 1156.0; mean_reward/100_episodes = 836.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-10 14:59:09
Episode no = 25800; won: True; iter_time_steps = 171; Q(s,a) = 417.90603420618487; score = 1700.0; mean_score/100_episodes = 1456.01; reward = 1088.0; mean_reward/100_episodes = 904.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-10 15:01:52
Episode no = 25900; won: True; iter_time_steps = 203; Q(s,a) = 423.6529271139537; score = 1868.0; mean_score/100_episodes = 1393.66; reward = 1096.0; mean_reward/100_episodes = 827.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.69, 2024-12-10 15:04:54
Episode no = 26000; won: False; iter_time_steps = 46; Q(s,a) = 154.5353979811646; score = -185.0; mean_score/100_episodes = 1389.21; reward = -160.0; mean_reward/100_episodes = 839.82; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.71, 2024-12-10 15:07:33
Episode no = 26100; won: True; iter_time_steps = 190; Q(s,a) = 422.789128520361; score = 1681.0; mean_score/100_episodes = 1460.85; reward = 1069.0; mean_reward/100_episodes = 887.11; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-10 15:10:09
Episode no = 26200; won: False; iter_time_steps = 178; Q(s,a) = 199.30556247591463; score = 1003.0; mean_score/100_episodes = 1383.03; reward = 484.0; mean_reward/100_episodes = 811.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.63, 2024-12-10 15:12:44
Episode no = 26300; won: False; iter_time_steps = 163; Q(s,a) = 157.79816396690427; score = 668.0; mean_score/100_episodes = 1249.01; reward = 452.0; mean_reward/100_episodes = 737.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-10 15:15:35
Episode no = 26400; won: False; iter_time_steps = 206; Q(s,a) = 154.93251643083707; score = 835.0; mean_score/100_episodes = 1200.09; reward = 471.0; mean_reward/100_episodes = 709.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-10 15:19:02
Episode no = 26500; won: False; iter_time_steps = 186; Q(s,a) = 156.49634429246035; score = 815.0; mean_score/100_episodes = 1324.75; reward = 447.0; mean_reward/100_episodes = 782.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.64, 2024-12-10 15:22:30
Episode no = 26600; won: False; iter_time_steps = 121; Q(s,a) = 158.4184207188633; score = 540.0; mean_score/100_episodes = 1178.95; reward = 369.0; mean_reward/100_episodes = 692.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-10 15:25:32
Episode no = 26700; won: True; iter_time_steps = 180; Q(s,a) = 486.54554166388004; score = 2091.0; mean_score/100_episodes = 1277.38; reward = 1119.0; mean_reward/100_episodes = 759.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-10 15:28:32
Episode no = 26800; won: False; iter_time_steps = 232; Q(s,a) = 172.44620639101453; score = 959.0; mean_score/100_episodes = 1265.35; reward = 452.0; mean_reward/100_episodes = 764.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.6, 2024-12-10 15:31:13
Episode no = 26900; won: True; iter_time_steps = 170; Q(s,a) = 456.3585162034482; score = 1501.0; mean_score/100_episodes = 1093.66; reward = 1027.0; mean_reward/100_episodes = 672.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-10 15:33:44
Episode no = 27000; won: False; iter_time_steps = 57; Q(s,a) = 154.1111353662807; score = -26.0; mean_score/100_episodes = 1161.65; reward = 27.0; mean_reward/100_episodes = 723.66; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.6, 2024-12-10 15:36:16
Episode no = 27100; won: False; iter_time_steps = 160; Q(s,a) = 166.93212799325087; score = 661.0; mean_score/100_episodes = 1094.7; reward = 444.0; mean_reward/100_episodes = 672.93; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-10 15:38:41
Episode no = 27200; won: True; iter_time_steps = 165; Q(s,a) = 449.75309142007524; score = 1706.0; mean_score/100_episodes = 1138.18; reward = 1094.0; mean_reward/100_episodes = 711.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.59, 2024-12-10 15:41:03
Episode no = 27300; won: True; iter_time_steps = 197; Q(s,a) = 462.3671408233633; score = 1674.0; mean_score/100_episodes = 1208.29; reward = 1051.0; mean_reward/100_episodes = 734.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-10 15:43:39
Episode no = 27400; won: True; iter_time_steps = 176; Q(s,a) = 367.7968759626465; score = 2095.0; mean_score/100_episodes = 1222.93; reward = 1185.0; mean_reward/100_episodes = 743.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-10 15:46:18
Episode no = 27500; won: False; iter_time_steps = 81; Q(s,a) = 169.56540536516943; score = 50.0; mean_score/100_episodes = 1340.45; reward = 113.0; mean_reward/100_episodes = 811.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.67, 2024-12-10 15:49:11
Episode no = 27600; won: False; iter_time_steps = 74; Q(s,a) = 156.95444783031982; score = 7.0; mean_score/100_episodes = 1291.51; reward = 76.0; mean_reward/100_episodes = 793.74; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.68, 2024-12-10 15:51:49
Episode no = 27700; won: True; iter_time_steps = 183; Q(s,a) = 416.9489324479421; score = 1888.0; mean_score/100_episodes = 1263.9; reward = 1116.0; mean_reward/100_episodes = 769.15; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.64, 2024-12-10 15:54:47
Episode no = 27800; won: False; iter_time_steps = 184; Q(s,a) = 171.3735816221684; score = 647.0; mean_score/100_episodes = 1218.05; reward = 420.0; mean_reward/100_episodes = 747.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.64, 2024-12-10 15:57:33
Episode no = 27900; won: False; iter_time_steps = 88; Q(s,a) = 167.34716062293532; score = 33.0; mean_score/100_episodes = 1084.79; reward = 95.0; mean_reward/100_episodes = 651.42; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-10 16:00:25
Episode no = 28000; won: False; iter_time_steps = 52; Q(s,a) = 156.13835397037124; score = -201.0; mean_score/100_episodes = 1246.94; reward = -166.0; mean_reward/100_episodes = 772.85; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.64, 2024-12-10 16:02:54
Episode no = 28100; won: False; iter_time_steps = 266; Q(s,a) = 162.06470150298546; score = 345.0; mean_score/100_episodes = 1249.73; reward = 287.0; mean_reward/100_episodes = 773.83; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.65, 2024-12-10 16:05:23
Episode no = 28200; won: False; iter_time_steps = 114; Q(s,a) = 156.7988718961905; score = 327.0; mean_score/100_episodes = 1058.13; reward = 61.0; mean_reward/100_episodes = 641.13; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.5, 2024-12-10 16:08:03
Episode no = 28300; won: False; iter_time_steps = 354; Q(s,a) = 191.21527010791007; score = 897.0; mean_score/100_episodes = 1214.26; reward = 374.0; mean_reward/100_episodes = 738.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.57, 2024-12-10 16:10:49
Episode no = 28400; won: True; iter_time_steps = 186; Q(s,a) = 507.73073253006015; score = 1685.0; mean_score/100_episodes = 1115.74; reward = 1073.0; mean_reward/100_episodes = 673.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-10 16:13:49
Episode no = 28500; won: False; iter_time_steps = 202; Q(s,a) = 161.47357936311425; score = 639.0; mean_score/100_episodes = 1042.51; reward = 424.0; mean_reward/100_episodes = 637.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-10 16:16:23
Episode no = 28600; won: True; iter_time_steps = 334; Q(s,a) = 495.3476946633323; score = 1337.0; mean_score/100_episodes = 1132.23; reward = 874.0; mean_reward/100_episodes = 677.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.5, 2024-12-10 16:18:44
Episode no = 28700; won: True; iter_time_steps = 180; Q(s,a) = 479.3110645175662; score = 1691.0; mean_score/100_episodes = 1136.85; reward = 1068.0; mean_reward/100_episodes = 711.77; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.6, 2024-12-10 16:21:00
Episode no = 28800; won: False; iter_time_steps = 42; Q(s,a) = 156.93514851233644; score = -191.0; mean_score/100_episodes = 1273.12; reward = -156.0; mean_reward/100_episodes = 763.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-10 16:23:36
Episode no = 28900; won: True; iter_time_steps = 147; Q(s,a) = 534.7352557661602; score = 1724.0; mean_score/100_episodes = 1241.28; reward = 1123.0; mean_reward/100_episodes = 755.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-10 16:26:06
Episode no = 29000; won: False; iter_time_steps = 104; Q(s,a) = 168.4884952222898; score = 77.0; mean_score/100_episodes = 1247.8; reward = 145.0; mean_reward/100_episodes = 748.74; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.59, 2024-12-10 16:28:58
Episode no = 29100; won: True; iter_time_steps = 235; Q(s,a) = 465.21300919175536; score = 1636.0; mean_score/100_episodes = 1113.92; reward = 1035.0; mean_reward/100_episodes = 672.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-10 16:31:31
Episode no = 29200; won: True; iter_time_steps = 157; Q(s,a) = 537.1500231655592; score = 2114.0; mean_score/100_episodes = 1075.23; reward = 1193.0; mean_reward/100_episodes = 641.23; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-10 16:34:17
Episode no = 29300; won: True; iter_time_steps = 267; Q(s,a) = 453.0213182986292; score = 1604.0; mean_score/100_episodes = 1222.12; reward = 970.0; mean_reward/100_episodes = 748.46; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.6, 2024-12-10 16:36:48
Episode no = 29400; won: True; iter_time_steps = 201; Q(s,a) = 554.806588986186; score = 1870.0; mean_score/100_episodes = 1209.03; reward = 1109.0; mean_reward/100_episodes = 734.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.59, 2024-12-10 16:39:30
Episode no = 29500; won: True; iter_time_steps = 219; Q(s,a) = 561.7046552797127; score = 1652.0; mean_score/100_episodes = 1225.9; reward = 1040.0; mean_reward/100_episodes = 754.01; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.64, 2024-12-10 16:42:05
Episode no = 29600; won: False; iter_time_steps = 263; Q(s,a) = 193.3204064658034; score = 418.0; mean_score/100_episodes = 1180.58; reward = 198.0; mean_reward/100_episodes = 714.66; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-10 16:44:52
Episode no = 29700; won: False; iter_time_steps = 74; Q(s,a) = 188.41349356749024; score = 7.0; mean_score/100_episodes = 1106.52; reward = 65.0; mean_reward/100_episodes = 671.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.54, 2024-12-10 16:47:28
Episode no = 29800; won: False; iter_time_steps = 95; Q(s,a) = 173.1035023217864; score = 56.0; mean_score/100_episodes = 1139.66; reward = 121.0; mean_reward/100_episodes = 715.72; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-10 16:49:56
Episode no = 29900; won: True; iter_time_steps = 162; Q(s,a) = 578.2162400791077; score = 1709.0; mean_score/100_episodes = 1249.66; reward = 1108.0; mean_reward/100_episodes = 771.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.68, 2024-12-10 16:52:59
Episode no = 30000; won: False; iter_time_steps = 145; Q(s,a) = 184.11975503533287; score = 1036.0; mean_score/100_episodes = 1206.0; reward = 557.0; mean_reward/100_episodes = 741.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-10 16:55:38
Episode no = 30100; won: True; iter_time_steps = 244; Q(s,a) = 527.9499358494371; score = 1627.0; mean_score/100_episodes = 1119.54; reward = 1004.0; mean_reward/100_episodes = 675.93; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.54, 2024-12-10 16:58:20
Episode no = 30200; won: True; iter_time_steps = 162; Q(s,a) = 570.770119335743; score = 1509.0; mean_score/100_episodes = 1182.22; reward = 1057.0; mean_reward/100_episodes = 727.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.57, 2024-12-10 17:00:59
Episode no = 30300; won: True; iter_time_steps = 199; Q(s,a) = 508.4403868829996; score = 2072.0; mean_score/100_episodes = 1211.8; reward = 1173.0; mean_reward/100_episodes = 744.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-10 17:03:32
Episode no = 30400; won: True; iter_time_steps = 162; Q(s,a) = 522.84942170303; score = 1709.0; mean_score/100_episodes = 1176.46; reward = 1086.0; mean_reward/100_episodes = 691.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.54, 2024-12-10 17:05:59
Episode no = 30500; won: False; iter_time_steps = 50; Q(s,a) = 157.4747417504825; score = 21.0; mean_score/100_episodes = 1166.48; reward = -142.0; mean_reward/100_episodes = 716.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-10 17:08:35
Episode no = 30600; won: True; iter_time_steps = 374; Q(s,a) = 599.040437663082; score = 1897.0; mean_score/100_episodes = 1123.58; reward = 936.0; mean_reward/100_episodes = 680.0; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-10 17:11:17
Episode no = 30700; won: False; iter_time_steps = 82; Q(s,a) = 157.55922655088284; score = 269.0; mean_score/100_episodes = 1225.76; reward = 134.0; mean_reward/100_episodes = 768.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.63, 2024-12-10 17:13:50
Episode no = 30800; won: False; iter_time_steps = 241; Q(s,a) = 342.5510846015751; score = 820.0; mean_score/100_episodes = 1172.93; reward = 469.0; mean_reward/100_episodes = 710.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.57, 2024-12-10 17:16:24
Episode no = 30900; won: False; iter_time_steps = 210; Q(s,a) = 180.17947433989175; score = 1021.0; mean_score/100_episodes = 1247.55; reward = 467.0; mean_reward/100_episodes = 742.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.6, 2024-12-10 17:19:16
Episode no = 31000; won: True; iter_time_steps = 186; Q(s,a) = 566.4799879303479; score = 1685.0; mean_score/100_episodes = 1257.82; reward = 1051.0; mean_reward/100_episodes = 747.67; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.64, 2024-12-10 17:22:21
Episode no = 31100; won: False; iter_time_steps = 203; Q(s,a) = 187.01734949517416; score = 518.0; mean_score/100_episodes = 1284.88; reward = 291.0; mean_reward/100_episodes = 775.71; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.67, 2024-12-10 17:25:18
Episode no = 31200; won: True; iter_time_steps = 186; Q(s,a) = 582.1603671224872; score = 2085.0; mean_score/100_episodes = 938.9; reward = 1186.0; mean_reward/100_episodes = 571.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.43, 2024-12-10 17:27:46
Episode no = 31300; won: False; iter_time_steps = 380; Q(s,a) = 205.1984848861027; score = 161.0; mean_score/100_episodes = 1208.54; reward = 85.0; mean_reward/100_episodes = 699.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-10 17:30:56
Episode no = 31400; won: False; iter_time_steps = 306; Q(s,a) = 166.00013301514755; score = 495.0; mean_score/100_episodes = 1131.63; reward = 276.0; mean_reward/100_episodes = 679.42; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-10 17:33:40
Episode no = 31500; won: True; iter_time_steps = 258; Q(s,a) = 533.8551571105238; score = 1813.0; mean_score/100_episodes = 1199.13; reward = 1041.0; mean_reward/100_episodes = 721.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.63, 2024-12-10 17:36:45
Episode no = 31600; won: True; iter_time_steps = 320; Q(s,a) = 618.0071933235024; score = 1951.0; mean_score/100_episodes = 1196.29; reward = 1030.0; mean_reward/100_episodes = 718.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.63, 2024-12-10 17:39:48
Episode no = 31700; won: True; iter_time_steps = 168; Q(s,a) = 598.5936933425149; score = 1703.0; mean_score/100_episodes = 1125.32; reward = 1102.0; mean_reward/100_episodes = 680.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-10 17:42:54
Episode no = 31800; won: True; iter_time_steps = 239; Q(s,a) = 579.4663469333071; score = 1432.0; mean_score/100_episodes = 1048.61; reward = 969.0; mean_reward/100_episodes = 619.13; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-10 17:46:15
Episode no = 31900; won: False; iter_time_steps = 62; Q(s,a) = 160.32194258118759; score = -51.0; mean_score/100_episodes = 1119.91; reward = -11.0; mean_reward/100_episodes = 675.0; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-10 17:49:15
Episode no = 32000; won: True; iter_time_steps = 191; Q(s,a) = 513.7137111698414; score = 2080.0; mean_score/100_episodes = 1197.29; reward = 1159.0; mean_reward/100_episodes = 738.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.6, 2024-12-10 17:52:13
Episode no = 32100; won: True; iter_time_steps = 466; Q(s,a) = 406.8112561100717; score = 1405.0; mean_score/100_episodes = 1193.56; reward = 804.0; mean_reward/100_episodes = 716.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-10 17:55:06
Episode no = 32200; won: True; iter_time_steps = 149; Q(s,a) = 631.4967416245084; score = 1722.0; mean_score/100_episodes = 1164.16; reward = 1110.0; mean_reward/100_episodes = 691.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-10 17:58:10
Episode no = 32300; won: True; iter_time_steps = 183; Q(s,a) = 624.4576496737257; score = 1688.0; mean_score/100_episodes = 1187.92; reward = 1087.0; mean_reward/100_episodes = 713.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-10 18:01:02
