Episode no = 100; won: False; iter_time_steps = 9; Q(s,a) = -0.15167672727035353; score = -508.0; mean_score/100_episodes = -510.03; reward = -508.0; mean_reward/100_episodes = -509.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-20 09:24:01
Episode no = 168100; won: True; iter_time_steps = 26; Q(s,a) = 107.59351877026496; score = 495.0; mean_score/100_episodes = -286.77; reward = 86.0; mean_reward/100_episodes = -375.67; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.22, 2024-12-20 14:37:39
Episode no = 168200; won: True; iter_time_steps = 86; Q(s,a) = 108.05389191296; score = 435.0; mean_score/100_episodes = -299.67; reward = 26.0; mean_reward/100_episodes = -384.75; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.21, 2024-12-20 14:37:52
Episode no = 168300; won: True; iter_time_steps = 26; Q(s,a) = 103.76386977088895; score = 495.0; mean_score/100_episodes = -340.12; reward = 86.0; mean_reward/100_episodes = -409.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.17, 2024-12-20 14:38:05
Episode no = 168400; won: False; iter_time_steps = 16; Q(s,a) = 13.97776250722291; score = -505.0; mean_score/100_episodes = -296.16; reward = -504.0; mean_reward/100_episodes = -380.85; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.21, 2024-12-20 14:38:15
Episode no = 168500; won: False; iter_time_steps = 16; Q(s,a) = 14.38314881505713; score = -505.0; mean_score/100_episodes = -396.48; reward = -504.0; mean_reward/100_episodes = -440.76; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.11, 2024-12-20 14:38:23
Episode no = 168600; won: False; iter_time_steps = 24; Q(s,a) = 99.45252772918171; score = -513.0; mean_score/100_episodes = -317.26; reward = -512.0; mean_reward/100_episodes = -393.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.19, 2024-12-20 14:38:35
Episode no = 168700; won: False; iter_time_steps = 22; Q(s,a) = 109.4484377508195; score = -511.0; mean_score/100_episodes = -235.15; reward = -510.0; mean_reward/100_episodes = -344.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.27, 2024-12-20 14:38:44
Episode no = 168800; won: True; iter_time_steps = 22; Q(s,a) = 107.90072371415454; score = 499.0; mean_score/100_episodes = -315.72; reward = 90.0; mean_reward/100_episodes = -391.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.19, 2024-12-20 14:38:53
Episode no = 168900; won: False; iter_time_steps = 7; Q(s,a) = 4.43560897489585; score = -506.0; mean_score/100_episodes = -218.56; reward = -506.0; mean_reward/100_episodes = -335.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.29, 2024-12-20 14:39:05
Episode no = 169000; won: False; iter_time_steps = 6; Q(s,a) = 7.802240413889802; score = -505.0; mean_score/100_episodes = -258.24; reward = -505.0; mean_reward/100_episodes = -359.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.25, 2024-12-20 14:39:16
Episode no = 169100; won: False; iter_time_steps = 37; Q(s,a) = 86.05960798485464; score = -526.0; mean_score/100_episodes = -300.17; reward = -525.0; mean_reward/100_episodes = -384.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.21, 2024-12-20 14:39:29
Episode no = 169200; won: False; iter_time_steps = 19; Q(s,a) = 12.767965118890192; score = -508.0; mean_score/100_episodes = -308.53; reward = -507.0; mean_reward/100_episodes = -389.23; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.2, 2024-12-20 14:39:41
Episode no = 169300; won: False; iter_time_steps = 21; Q(s,a) = 87.70644495689086; score = -510.0; mean_score/100_episodes = -278.27; reward = -509.0; mean_reward/100_episodes = -371.28; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.23, 2024-12-20 14:39:52
Episode no = 169400; won: True; iter_time_steps = 26; Q(s,a) = 111.85975666146432; score = 495.0; mean_score/100_episodes = -247.33; reward = 86.0; mean_reward/100_episodes = -353.18; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.26, 2024-12-20 14:40:02
Episode no = 169500; won: True; iter_time_steps = 24; Q(s,a) = 94.87903298432238; score = 497.0; mean_score/100_episodes = -235.96; reward = 88.0; mean_reward/100_episodes = -345.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.27, 2024-12-20 14:40:13
Episode no = 169600; won: False; iter_time_steps = 24; Q(s,a) = 59.864570523959515; score = -513.0; mean_score/100_episodes = -327.91; reward = -512.0; mean_reward/100_episodes = -400.94; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.18, 2024-12-20 14:40:23
Episode no = 169700; won: False; iter_time_steps = 11; Q(s,a) = 2.4703555198814056; score = -510.0; mean_score/100_episodes = -267.61; reward = -510.0; mean_reward/100_episodes = -364.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.24, 2024-12-20 14:40:34
Episode no = 169800; won: False; iter_time_steps = 18; Q(s,a) = 72.40517871834359; score = -507.0; mean_score/100_episodes = -326.25; reward = -506.0; mean_reward/100_episodes = -398.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.18, 2024-12-20 14:40:43
Episode no = 169900; won: True; iter_time_steps = 26; Q(s,a) = 14.015232238227936; score = 495.0; mean_score/100_episodes = -236.11; reward = 86.0; mean_reward/100_episodes = -345.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.27, 2024-12-20 14:40:53
Episode no = 170000; won: False; iter_time_steps = 6; Q(s,a) = 5.67792093839795; score = -505.0; mean_score/100_episodes = -205.93; reward = -505.0; mean_reward/100_episodes = -326.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.3, 2024-12-20 14:41:04
Episode no = 170100; won: False; iter_time_steps = 6; Q(s,a) = 6.218460163794989; score = -505.0; mean_score/100_episodes = -407.66; reward = -505.0; mean_reward/100_episodes = -447.39; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.1, 2024-12-20 14:41:12
Episode no = 170200; won: False; iter_time_steps = 17; Q(s,a) = 72.43042982627844; score = -506.0; mean_score/100_episodes = -266.31; reward = -505.0; mean_reward/100_episodes = -363.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.24, 2024-12-20 14:41:23
Episode no = 170300; won: False; iter_time_steps = 15; Q(s,a) = 9.131177028650816; score = -504.0; mean_score/100_episodes = -265.94; reward = -492.0; mean_reward/100_episodes = -362.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.24, 2024-12-20 14:41:34
Episode no = 170400; won: False; iter_time_steps = 5; Q(s,a) = 5.597033242129572; score = -504.0; mean_score/100_episodes = -246.51; reward = -504.0; mean_reward/100_episodes = -351.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.26, 2024-12-20 14:41:44
Episode no = 170500; won: False; iter_time_steps = 20; Q(s,a) = 51.7427600446608; score = -509.0; mean_score/100_episodes = -275.38; reward = -508.0; mean_reward/100_episodes = -368.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.23, 2024-12-20 14:41:53
Episode no = 170600; won: False; iter_time_steps = 21; Q(s,a) = 99.47012975362888; score = -510.0; mean_score/100_episodes = -126.87; reward = -509.0; mean_reward/100_episodes = -281.01; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.38, 2024-12-20 14:42:05
Episode no = 170700; won: False; iter_time_steps = 5; Q(s,a) = 9.47657335966202; score = -504.0; mean_score/100_episodes = -126.81; reward = -504.0; mean_reward/100_episodes = -281.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.38, 2024-12-20 14:42:18
Episode no = 170800; won: False; iter_time_steps = 5; Q(s,a) = 11.71565097035707; score = -504.0; mean_score/100_episodes = -346.91; reward = -504.0; mean_reward/100_episodes = -411.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.16, 2024-12-20 14:42:27
Episode no = 170900; won: False; iter_time_steps = 5; Q(s,a) = 11.292656989534992; score = -504.0; mean_score/100_episodes = -175.91; reward = -504.0; mean_reward/100_episodes = -309.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.33, 2024-12-20 14:42:38
Episode no = 171000; won: False; iter_time_steps = 16; Q(s,a) = 19.362324619476126; score = -505.0; mean_score/100_episodes = -226.56; reward = -504.0; mean_reward/100_episodes = -340.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.28, 2024-12-20 14:42:48
Episode no = 171100; won: False; iter_time_steps = 5; Q(s,a) = 5.577560301809244; score = -504.0; mean_score/100_episodes = -335.83; reward = -504.0; mean_reward/100_episodes = -404.28; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.17, 2024-12-20 14:42:57
Episode no = 171200; won: False; iter_time_steps = 18; Q(s,a) = 28.282197017208155; score = -507.0; mean_score/100_episodes = -238.95; reward = -506.0; mean_reward/100_episodes = -348.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.27, 2024-12-20 14:43:10
Episode no = 171300; won: True; iter_time_steps = 22; Q(s,a) = 104.14620842171317; score = 499.0; mean_score/100_episodes = -236.93; reward = 90.0; mean_reward/100_episodes = -346.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.27, 2024-12-20 14:43:21
Episode no = 171400; won: False; iter_time_steps = 6; Q(s,a) = 5.377656368223624; score = -505.0; mean_score/100_episodes = -317.12; reward = -505.0; mean_reward/100_episodes = -394.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.19, 2024-12-20 14:43:30
Episode no = 171500; won: False; iter_time_steps = 14; Q(s,a) = 6.980884028488546; score = -513.0; mean_score/100_episodes = -318.32; reward = -513.0; mean_reward/100_episodes = -393.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.19, 2024-12-20 14:43:41
Episode no = 171600; won: False; iter_time_steps = 19; Q(s,a) = 46.019888085400424; score = -508.0; mean_score/100_episodes = -236.57; reward = -507.0; mean_reward/100_episodes = -345.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.27, 2024-12-20 14:43:51
Episode no = 171700; won: False; iter_time_steps = 5; Q(s,a) = 4.293492574242945; score = -504.0; mean_score/100_episodes = -246.17; reward = -504.0; mean_reward/100_episodes = -350.96; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.26, 2024-12-20 14:44:01
Episode no = 171800; won: False; iter_time_steps = 37; Q(s,a) = 93.21885480338433; score = -526.0; mean_score/100_episodes = -255.84; reward = -525.0; mean_reward/100_episodes = -357.25; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.25, 2024-12-20 14:44:11
Episode no = 171900; won: False; iter_time_steps = 5; Q(s,a) = 4.581268240356012; score = -504.0; mean_score/100_episodes = -386.87; reward = -504.0; mean_reward/100_episodes = -435.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.12, 2024-12-20 14:44:19
Episode no = 172000; won: True; iter_time_steps = 22; Q(s,a) = 102.47540274628433; score = 499.0; mean_score/100_episodes = -309.15; reward = 90.0; mean_reward/100_episodes = -390.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.2, 2024-12-20 14:44:30
Episode no = 172100; won: False; iter_time_steps = 5; Q(s,a) = 9.875341442754328; score = -504.0; mean_score/100_episodes = -217.16; reward = -504.0; mean_reward/100_episodes = -334.73; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.29, 2024-12-20 14:44:42
Episode no = 172200; won: False; iter_time_steps = 11; Q(s,a) = 5.879512135516573; score = -510.0; mean_score/100_episodes = -248.41; reward = -510.0; mean_reward/100_episodes = -353.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.26, 2024-12-20 14:44:54
Episode no = 172300; won: False; iter_time_steps = 26; Q(s,a) = 97.45736701422078; score = -515.0; mean_score/100_episodes = -307.33; reward = -503.0; mean_reward/100_episodes = -388.66; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.2, 2024-12-20 14:45:04
Episode no = 172400; won: False; iter_time_steps = 6; Q(s,a) = 4.683492901506067; score = -505.0; mean_score/100_episodes = -340.71; reward = -505.0; mean_reward/100_episodes = -409.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.17, 2024-12-20 14:45:17
Episode no = 172500; won: True; iter_time_steps = 26; Q(s,a) = 15.433910868039963; score = 495.0; mean_score/100_episodes = -316.95; reward = 86.0; mean_reward/100_episodes = -393.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.19, 2024-12-20 14:45:27
Episode no = 172600; won: True; iter_time_steps = 31; Q(s,a) = 93.87153268074783; score = 490.0; mean_score/100_episodes = -277.16; reward = 81.0; mean_reward/100_episodes = -369.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.23, 2024-12-20 14:45:37
Episode no = 172700; won: False; iter_time_steps = 17; Q(s,a) = 12.80047763880387; score = -506.0; mean_score/100_episodes = -298.49; reward = -505.0; mean_reward/100_episodes = -382.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.21, 2024-12-20 14:45:48
Episode no = 172800; won: False; iter_time_steps = 10; Q(s,a) = 4.168627395205041; score = -509.0; mean_score/100_episodes = -287.33; reward = -509.0; mean_reward/100_episodes = -375.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.22, 2024-12-20 14:46:00
Episode no = 172900; won: False; iter_time_steps = 14; Q(s,a) = 13.552238693620362; score = -503.0; mean_score/100_episodes = -319.32; reward = -502.0; mean_reward/100_episodes = -394.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.19, 2024-12-20 14:46:12
Episode no = 173000; won: False; iter_time_steps = 63; Q(s,a) = 10.489867529913973; score = -552.0; mean_score/100_episodes = -271.9; reward = -551.0; mean_reward/100_episodes = -368.07; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.24, 2024-12-20 14:46:26
Episode no = 173100; won: False; iter_time_steps = 18; Q(s,a) = 9.821118041278146; score = -517.0; mean_score/100_episodes = -359.91; reward = -517.0; mean_reward/100_episodes = -418.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.15, 2024-12-20 14:46:37
Episode no = 173200; won: False; iter_time_steps = 10; Q(s,a) = 3.4059082083874515; score = -509.0; mean_score/100_episodes = -250.08; reward = -509.0; mean_reward/100_episodes = -354.67; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.26, 2024-12-20 14:46:51
Episode no = 173300; won: False; iter_time_steps = 24; Q(s,a) = 54.541584994717915; score = -513.0; mean_score/100_episodes = -250.28; reward = -512.0; mean_reward/100_episodes = -355.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.26, 2024-12-20 14:47:04
Episode no = 173400; won: False; iter_time_steps = 11; Q(s,a) = 2.229649012783977; score = -510.0; mean_score/100_episodes = -231.04; reward = -510.0; mean_reward/100_episodes = -343.75; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.28, 2024-12-20 14:47:17
Episode no = 173500; won: False; iter_time_steps = 38; Q(s,a) = 95.0552343812652; score = -527.0; mean_score/100_episodes = -331.59; reward = -526.0; mean_reward/100_episodes = -402.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.18, 2024-12-20 14:47:31
Episode no = 173600; won: False; iter_time_steps = 10; Q(s,a) = 1.1678451669177217; score = -509.0; mean_score/100_episodes = -341.44; reward = -509.0; mean_reward/100_episodes = -410.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.17, 2024-12-20 14:47:43
Episode no = 173700; won: False; iter_time_steps = 26; Q(s,a) = 38.57734805751032; score = -515.0; mean_score/100_episodes = -352.72; reward = -514.0; mean_reward/100_episodes = -417.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.16, 2024-12-20 14:47:56
Episode no = 173800; won: True; iter_time_steps = 22; Q(s,a) = 96.99246021940112; score = 499.0; mean_score/100_episodes = -321.88; reward = 90.0; mean_reward/100_episodes = -398.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.19, 2024-12-20 14:48:09
Episode no = 173900; won: False; iter_time_steps = 11; Q(s,a) = -2.0709230910883587; score = -510.0; mean_score/100_episodes = -310.2; reward = -510.0; mean_reward/100_episodes = -389.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.2, 2024-12-20 14:48:21
Episode no = 174000; won: False; iter_time_steps = 48; Q(s,a) = 0.5574750994587907; score = -537.0; mean_score/100_episodes = -281.06; reward = -536.0; mean_reward/100_episodes = -373.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.23, 2024-12-20 14:48:34
Episode no = 174100; won: False; iter_time_steps = 13; Q(s,a) = 0.8676660155387008; score = -512.0; mean_score/100_episodes = -312.52; reward = -512.0; mean_reward/100_episodes = -392.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.2, 2024-12-20 14:48:48
Episode no = 174200; won: False; iter_time_steps = 31; Q(s,a) = 5.891184845621962; score = -520.0; mean_score/100_episodes = -365.03; reward = -519.0; mean_reward/100_episodes = -424.55; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.15, 2024-12-20 14:49:03
Episode no = 174300; won: False; iter_time_steps = 15; Q(s,a) = 8.848913686812988; score = -504.0; mean_score/100_episodes = -402.08; reward = -492.0; mean_reward/100_episodes = -443.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.11, 2024-12-20 14:49:16
Episode no = 174400; won: True; iter_time_steps = 26; Q(s,a) = 113.39574832624089; score = 495.0; mean_score/100_episodes = -341.11; reward = 86.0; mean_reward/100_episodes = -408.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.17, 2024-12-20 14:49:29
Episode no = 174500; won: False; iter_time_steps = 16; Q(s,a) = 5.974855521563062; score = -515.0; mean_score/100_episodes = -362.3; reward = -515.0; mean_reward/100_episodes = -421.78; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.15, 2024-12-20 14:49:40
Episode no = 174600; won: True; iter_time_steps = 34; Q(s,a) = 11.378098966767912; score = 487.0; mean_score/100_episodes = -327.46; reward = 78.0; mean_reward/100_episodes = -399.82; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.18, 2024-12-20 14:49:50
Episode no = 174700; won: False; iter_time_steps = 40; Q(s,a) = 94.01814944179111; score = -529.0; mean_score/100_episodes = -288.77; reward = -528.0; mean_reward/100_episodes = -376.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.22, 2024-12-20 14:50:01
Episode no = 174800; won: False; iter_time_steps = 10; Q(s,a) = -4.221003916782632; score = -509.0; mean_score/100_episodes = -157.26; reward = -509.0; mean_reward/100_episodes = -299.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.35, 2024-12-20 14:50:13
Episode no = 174900; won: False; iter_time_steps = 24; Q(s,a) = 94.48748345529874; score = -513.0; mean_score/100_episodes = -285.84; reward = -512.0; mean_reward/100_episodes = -375.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.22, 2024-12-20 14:50:23
Episode no = 175000; won: True; iter_time_steps = 30; Q(s,a) = 94.83957470067087; score = 491.0; mean_score/100_episodes = -237.99; reward = 82.0; mean_reward/100_episodes = -346.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.27, 2024-12-20 14:50:34
Episode no = 175100; won: True; iter_time_steps = 29; Q(s,a) = 93.6100657129584; score = 492.0; mean_score/100_episodes = -247.07; reward = 83.0; mean_reward/100_episodes = -352.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.26, 2024-12-20 14:50:45
Episode no = 175200; won: True; iter_time_steps = 24; Q(s,a) = 93.51517279668026; score = 497.0; mean_score/100_episodes = -216.73; reward = 88.0; mean_reward/100_episodes = -334.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.29, 2024-12-20 14:50:56
Episode no = 175300; won: True; iter_time_steps = 26; Q(s,a) = 100.41457248548234; score = 495.0; mean_score/100_episodes = -226.37; reward = 86.0; mean_reward/100_episodes = -339.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.28, 2024-12-20 14:51:06
Episode no = 175400; won: True; iter_time_steps = 22; Q(s,a) = 99.94291668317389; score = 499.0; mean_score/100_episodes = -146.0; reward = 90.0; mean_reward/100_episodes = -292.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.36, 2024-12-20 14:51:16
Episode no = 175500; won: False; iter_time_steps = 5; Q(s,a) = -3.318318265070591; score = -504.0; mean_score/100_episodes = -266.37; reward = -504.0; mean_reward/100_episodes = -364.12; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.24, 2024-12-20 14:51:26
Episode no = 175600; won: False; iter_time_steps = 16; Q(s,a) = 5.6931166334078025; score = -505.0; mean_score/100_episodes = -316.36; reward = -504.0; mean_reward/100_episodes = -393.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.19, 2024-12-20 14:51:35
Episode no = 175700; won: True; iter_time_steps = 22; Q(s,a) = 98.32737213290703; score = 499.0; mean_score/100_episodes = -295.79; reward = 90.0; mean_reward/100_episodes = -380.77; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.21, 2024-12-20 14:51:44
Episode no = 175800; won: False; iter_time_steps = 21; Q(s,a) = -2.93442023614843; score = -520.0; mean_score/100_episodes = -225.7; reward = -520.0; mean_reward/100_episodes = -338.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.28, 2024-12-20 14:51:55
Episode no = 175900; won: False; iter_time_steps = 14; Q(s,a) = 9.25187308179813; score = -503.0; mean_score/100_episodes = -267.08; reward = -502.0; mean_reward/100_episodes = -364.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.24, 2024-12-20 14:52:05
Episode no = 176000; won: False; iter_time_steps = 14; Q(s,a) = 10.911999645726437; score = -503.0; mean_score/100_episodes = -256.4; reward = -502.0; mean_reward/100_episodes = -358.07; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.25, 2024-12-20 14:52:13
Episode no = 176100; won: False; iter_time_steps = 15; Q(s,a) = 4.17568417473403; score = -504.0; mean_score/100_episodes = -256.55; reward = -492.0; mean_reward/100_episodes = -358.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.25, 2024-12-20 14:52:24
Episode no = 176200; won: True; iter_time_steps = 22; Q(s,a) = 90.66530201860783; score = 499.0; mean_score/100_episodes = -259.13; reward = 90.0; mean_reward/100_episodes = -360.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.25, 2024-12-20 14:52:37
